FID;Nama Objek;Kode Unsur;Spatial Reference Spatial Identifier;Metadata;Catatan;Kelas;Shape_Length;Shape_Area
800;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.013936840582009346;0.00000759959324630331
801;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0034179699999867807;7.264321002890611e-7
802;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.00390625;9.499491062168875e-7
803;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0034179680000079316;7.264313068404522e-7
804;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0030902725826225754;4.4703489685679344e-7
805;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0034251579989196326;5.308536825086809e-7
806;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0070800779999444785;0.000002179294713924863
807;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.004938621413592016;8.940693359549279e-7
808;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0039062480001348376;9.499480686829022e-7
809;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0034179680000079316;7.264313068404522e-7
810;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0032869411882262382;5.178152332369547e-7
811;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0032365781594218537;5.029140872931197e-7
812;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0037841780000462677;8.866183357389266e-7
813;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0032958979999193616;6.780026588111612e-7
814;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.006006084958773293;0.000002130866065990982
815;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.005249024000022473;0.000001512467929825396
816;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.00513975571971984;0.0000011138616809909548
817;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.009155272000043624;0.000004135071018269993
818;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.0036621079999576978;8.344644164826992e-7
819;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0032958979999193616;6.780026588111612e-7
820;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005479288839663002;0.0000012964019546394219
821;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.012684014956355037;0.000006088988623654663
822;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003906251999978849;9.499500217352055e-7
823;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0035591743663785508;6.053596868348789e-7
824;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003409668017684065;5.308542623625698e-7
825;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0037221236348938674;6.258488006517384e-7
826;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.020429922055889116;0.000011298806737811553
827;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003523577288991727;5.587938880970429e-7
828;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0034179699999867807;7.264321002890611e-7
829;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003784182000003966;8.940707702662593e-7
830;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003784182000003966;8.940707702662593e-7
831;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003906248000021151;9.499480686308606e-7
832;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0051265108023628055;0.000001138076004969171
833;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.00390625;9.499489841481785e-7
834;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.007096497215929851;0.000002536924139054548
835;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.006856184391255681;0.000002963469952639415
836;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0034179680000079316;7.264313068404522e-7
837;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.005737304000035692;0.0000018998971748477482
838;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003523575917615357;5.587932777519976e-7
839;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0034179680000079316;7.264313068404522e-7
840;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.0034179680000079316;7.264313068404522e-7
841;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0061758119352108;0.0000024028115978065318
842;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.0034179680000079316;7.264313068404522e-7
843;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.005371092000018507;0.0000016689288330209093
844;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.04755966459347568;0.000026810915556057945
845;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.014385050818977098;0.000006828457159107976
846;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.005126952000068741;0.0000014603131561833497
847;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.014007992871387846;0.000007169318987844523
848;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0032365775954821944;5.029139652239106e-7
849;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.1411848267453063;0.00012400001517071224
850;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.044541480494511676;0.00002346932730848724
851;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.014104084585618256;0.000005085020429572916
852;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.010653735225663416;0.000006057323116450557
853;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0035400380000965015;7.748599548801516e-7
854;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0035400379999828147;7.748599548246406e-7
855;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.0035400379999828147;7.748599548246406e-7
856;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003559174366471724;6.053596868695734e-7
857;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.006559796786944392;0.000001929701267241734
858;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0035591743664913156;6.05359686878247e-7
859;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003523577288991727;5.587938880970429e-7
860;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003473172483063102;5.699691524602225e-7
861;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.011827528190218045;0.000005349518928554787
862;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.00882110921198258;0.0000033024700002870905
863;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.005249024000022473;0.0000014528634071295135
864;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005737306000128228;0.0000018998990059874673
865;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.0033612200011823835;4.84287670162247e-7
866;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.013796464110421196;0.000005226582384196962
867;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.011158064841062769;0.000005399810914073807
868;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.012138827860203604;0.00000627711335577677
869;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005312279378760979;0.0000011622909088116847
870;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.004909107775691177;0.000001017004385019109
871;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003559174366445316;6.053596868574303e-7
872;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.005036292831730075;0.0000010989605655608277
873;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0035591743664913156;6.05359686878247e-7
874;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003662110000050234;8.232893963025404e-7
875;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0029023584438108724;3.874299774123203e-7
876;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005259449968127797;8.717180442641773e-7
877;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.00505727273986901;0.0000010896473569849828
878;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.003540039999961664;7.748607482732493e-7
879;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.011616145916328757;0.0000055041173792034675
880;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.004690778059363576;0.000001043080947830978
881;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.008789064000097824;0.000003289433412691343
882;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005004881999980171;0.0000013560053176674253
883;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.00313030266773602;4.3585902212081293e-7
884;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.01922637470856584;0.00001120194913679704
885;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.0031738279999444785;6.29574010826973e-7
886;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.032127179180297116;0.000018330294566229497
887;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.006765295460100362;0.0000016726557216639757
888;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.003236578159465459;5.029140873052628e-7
889;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.006832671162020129;0.0000016223636751296835
890;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003540039999961664;7.748607482732493e-7
891;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005175874869581251;0.0000012516982421661993
892;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.029856242314057906;0.000016989187952979507
893;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0033612200011823835;4.84287670162247e-7
894;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0033612200011092063;4.842876701275525e-7
895;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.06186165606222041;0.000038830565052976596
896;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.017801039510528718;0.00001129694474311632
897;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.01818196332499047;0.00001294910805516868
898;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.003559174366464908;6.053596868661039e-7
899;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003559173191850871;6.053592901105745e-7
900;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0034179680000079316;7.264313068404522e-7
901;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.006219035528408537;0.0000023189944601491667
902;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0035400380000965015;7.823104973270857e-7
903;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.006966933939115236;0.000001369043828055038
904;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.021613581804749364;0.00001587904781992872
905;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.010986330000037015;0.000004071742139867961
906;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005615233999947122;0.0000017881395873716626
907;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.00313030266773602;4.3585902212081293e-7
908;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003784177999932581;8.940688781407577e-7
909;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.008337553500837935;0.000003937631002375935
910;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.010742185999902176;0.000005695966741447427
911;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0034179679998942447;7.264313067953495e-7
912;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.013571830530549481;0.000006971881657617751
913;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.007568357999957698;0.0000027418120727430265
914;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0036084802353363536;5.960466918919181e-7
915;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0032958980000330484;6.780026588597335e-7
916;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0033914135436844467;5.364416198888142e-7
917;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.008056639941187186;0.0000037513671665224693
918;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0032454416389078532;4.600733461684182e-7
919;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.01044749347086059;0.00000470504245956094
920;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.030971735487954455;0.00002215989184858865
921;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.01571482952897995;0.000008655711728065138
922;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.02972007934274072;0.000015402210234905273
923;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0035400400000753507;7.748607483287606e-7
924;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003361408336671257;5.420299234379108e-7
925;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.007080078000171852;0.000003132969030532091
926;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.00515725815338817;0.000001177192054734703
927;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.00715521721253399;0.000002354384994470047
928;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0060877570055357716;0.000002376736835570367
929;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0033612200011067617;4.842876701275525e-7
930;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.024515056466121867;0.000012701379136116967
931;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.006686421384628306;0.0000017061840477065444
932;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003906252000092536;9.536752930141837e-7
933;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003906249999886313;9.536743163504889e-7
934;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.007202150000011898;0.0000025630013122530955
935;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003540037999869128;7.823104972264717e-7
936;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.00390625;9.499489841412396e-7
937;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0034179679998942447;7.264313067953495e-7
938;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003784177999932581;8.940688781407577e-7
939;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.006526456484633779;0.0000019911674184557137
940;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.008699678170906427;0.0000023413438901604692
941;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.005036206044627452;0.0000012367963333447093
942;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0032120616072189526;4.693865547147726e-7
943;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0035400400000753507;7.82311351810049e-7
944;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.005371095999976205;0.0000016205028705553205
945;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.021694836396902735;0.000011822209969456057
946;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003409668017684065;5.308542623625698e-7
947;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003784182000003966;8.940707702662593e-7
948;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.025233639730819133;0.000013655054429033506
949;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005025302189498188;0.0000010784715128268949
950;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003559174366445316;6.053596868574303e-7
951;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0035400400000753507;7.748607483287606e-7
952;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0033914117208630615;5.364411316129779e-7
953;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.006865544247277892;0.0000016819685640292237
954;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.005204852052719455;0.000001158565271327314
955;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.00903320400004759;0.000004917384262150032
956;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.014359847400221924;0.000006394460284235324
957;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.0036621079999576978;8.34464416489638e-7
958;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.00349310582447606;5.662438506848837e-7
959;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005126951999955054;0.0000014044339656516135
960;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.007202147999919362;0.0000025629986876196646
961;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003582406449432321;6.146724681796503e-7
962;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005371092000018507;0.0000016205001850367211
963;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0034179680000079316;7.264313068404522e-7
964;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.005493164000085926;0.0000016763802910406725
965;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.014924290308681672;0.000009696933824529681
966;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0037841780000462677;8.940688781962689e-7
967;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.00390625;9.499489841481785e-7
968;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;rendah;0.003784182000003966;8.940707702662593e-7
969;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.00307329063820127;4.470349273739707e-7
970;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0032191123713171043;4.973265161895026e-7
971;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0034179699999867807;7.264321002890611e-7
972;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.003523577288991727;5.587938880970429e-7
973;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.04064812931126357;0.000025236975096730377
974;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.006391685335625549;0.000002235174331698081
975;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.0031738279999444785;6.29574010826973e-7
976;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.004944168832301734;0.0000010207292594783726
977;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.003479329156316595;5.811453628427848e-7
978;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;tinggi;0.007374198007112687;0.0000028498479595265286
979;;;SRGI 2013;18e7acbc-b25d-4089-bca1-78f546260902;BPBD Provinsi Jawa Barat;sedang;0.0033879401437056458;5.401666774863361e-7
